Unnamed: 0.1,Unnamed: 0,NID,Quarter,Herd,Lact,M_Sys,HWI,ABV_M_Resist,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,Outcome_Mean_logSCC_next_lact,Outcome_Std_logSCC_next_lact,Outcome_Count_logSCC_next_lact,Outcome_Next_Lact_max_xmast,Outcome_failure_T,Outcome_failure_D,Outcome_Lact_mast_reoccur,Outcome_Recurred,Pregnant,Outcome_Sold,Outcome_num_tests_30to60,Outcome_num_tests_30to60_SCC<200,Outcome_num_tests_60to90,Outcome_num_tests_60to90_SCC<200,Outcome_num_tests_after90,Outcome_num_tests_after90_SCC<200,Outcome_num_tests_30to100,Outcome_30to100_mean_logSCC,Outcome_30to100_sd_mean_logSCC,Outcome_num_tests_30to150,Outcome_30to150_mean_logSCC,Outcome_30to150_sd_mean_logSCC,DSLB,Outcome_Failure,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,Outcome_Sold100,Outcome_Rec100,Outcome_Shortloss,Outcome_Longloss,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
2230,2430,N13954260,21.0,FOR000H,3,,,,99.0,280.0,227,0,84.0,0,3.0,0.0,0.0,0.0,0.0,2,1.0,3,8.0,4.0,4.0,5.536170588741767,1.6850740458155005,29.0,12.0,12.0,4.406798099313625,0.4814801815095741,5.0,0.0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.121378172857239,0.2960729171311129,2.0,4.121378172857239,0.2960729171311129,84.0,0,1.0,2313.0,7.746300662231439,1.0,1.0,1.0,2.0,362.0,4.709002368220967,1.0,1.0,0.0,,,,,,,5.0,1870.0,5.425011862252152,2.0,2.0,1.0,21.0,1399.0,4.2979347898318725,8.0,8.0,4.0,2018,11,"50626, 36796",0.0,0.0,0.0,0.0,3.074866310160428,0.0,3.155006858710562,17.92364990689013,22.43589743589744,17.570281124497992,13.919925512104284,21.7948717948718,13.303212851405622
2231,2431,N13954262,12.0,FOR000H,2,,,,75.0,276.0,76,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,3.0,1.0,1.0,4.071578339536275,2.7776921251746534,16.0,1.0,1.0,3.159630927540651,0.5597201488652247,10.0,1.0,1,1,0,0,0,0,1.0,0.0,1.0,0.0,6.0,5.0,3.0,6.597416954506287,0.0572227277171983,4.0,6.113922489407733,0.968117013331558,14.0,1,1.0,1441.0,7.273092595999522,1.0,1.0,1.0,2.0,14.0,2.470821211304652,0.0,0.0,0.0,,,,,,,,,,,,,13.0,90.0,3.0980938967323244,0.0,0.0,0.0,2017,5,9999999,0.0,0.0,0.0,0.0,5.710491367861885,2.564102564102564,5.88235294117647,29.15286322763843,24.47552447552448,29.88505747126437,24.278277330809274,21.67832167832168,24.685276409414342
2232,2432,N13954262,11.0,FOR000H,3,,,,94.0,276.0,127,0,38.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,2,4.0,0.0,0.0,3.0064971459191026,0.7493520561002152,28.0,4.0,4.0,3.1143080154493346,0.6469661777251826,4.0,0.0,1,1,0,0,1,0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.740319461670996,0.3612082625687799,4.0,3.107863422946144,0.4810411899014481,38.0,1,1.0,29.0,3.367295829986474,0.0,0.0,0.0,1.0,45.0,3.80666248977032,0.0,0.0,0.0,1.0,16.0,2.772588722239781,0.0,0.0,0.0,1.0,8.0,2.079441541679836,0.0,0.0,0.0,24.0,1441.0,3.864290004048881,4.0,4.0,1.0,2018,7,"47941, 51143",0.0,0.0,0.0,0.0,3.116883116883117,2.3255813953488373,3.1636863823933976,24.863013698630137,25.125628140703515,24.821570182394925,19.931506849315067,20.100502512562816,19.904837430610627
2233,2433,N13954265,21.0,FOR000H,7,,,,118.0,275.0,59,0,0.0,0,1.0,1.0,1.0,0.0,0.0,1,1.0,1,2.0,0.0,0.0,3.40064151723581,0.0471579231546624,61.0,0.0,0.0,,,,,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.0,0,1.0,29.0,3.367295829986474,0.0,0.0,0.0,1.0,31.0,3.4339872044851463,0.0,0.0,0.0,,,,,,,,,,,,,59.0,133.0,2.936068331733194,0.0,0.0,0.0,2022,5,9999999,1.0,,1.0,1.0,11.80866965620329,2.631578947368421,12.361331220285262,27.68777614138439,25.17985611510792,27.97374897456932,21.87039764359352,23.021582733812952,21.73913043478261
2234,2434,N13954265,300.0,FOR000H,7,,,,118.0,275.0,60,0,0.0,0,1.0,1.0,1.0,0.0,0.0,1,1.0,1,2.0,0.0,0.0,3.40064151723581,0.0471579231546624,61.0,0.0,0.0,,,,,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.0,0,1.0,29.0,3.367295829986474,0.0,0.0,0.0,1.0,31.0,3.4339872044851463,0.0,0.0,0.0,,,,,,,,,,,,,59.0,133.0,2.936068331733194,0.0,0.0,0.0,2022,5,"62535, 36796",1.0,,1.0,1.0,11.904761904761903,2.7777777777777777,12.42138364779874,27.68777614138439,25.17985611510792,27.97374897456932,21.87039764359352,23.021582733812952,21.73913043478261
2235,2435,N13954269,21.0,FOR000H,2,,,,96.0,280.0,253,0,174.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,8.0,0.0,0.0,3.52891142470368,0.8393832725706251,18.0,0.0,0.0,3.478400528380144,0.5083523027248358,10.0,0.0,1,1,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.214935757608986,99.0,1.0,5.214935757608986,99.0,174.0,1,1.0,36.0,3.58351893845611,0.0,0.0,0.0,1.0,115.0,4.74493212836325,0.0,0.0,0.0,1.0,96.0,4.564348191467836,0.0,0.0,0.0,5.0,53.0,3.067698427868449,0.0,0.0,0.0,10.0,90.0,3.175105430889168,0.0,0.0,0.0,2017,11,9999999,0.0,0.0,0.0,0.0,1.694915254237288,0.0,1.7264276228419653,20.81418253447144,12.844036697247708,21.428571428571427,14.576493762311229,11.926605504587156,14.78076379066478
2236,2436,N13954273,12.0,FOR000H,2,,,,99.0,275.0,213,0,33.0,0,3.0,0.0,0.0,0.0,0.0,1,1.0,1,7.0,1.0,1.0,3.1675196869776863,1.9973774078054063,16.0,2.0,1.0,,,,,0,0,0,0,1,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.844456668432398,0.2558241939063349,4.0,3.919109454178391,0.4638109518833933,33.0,0,1.0,9.0,2.19722457733622,0.0,0.0,0.0,1.0,25.0,3.218875824868201,0.0,0.0,0.0,1.0,9.0,2.19722457733622,0.0,0.0,0.0,4.0,2023.0,3.639828207325791,1.0,1.0,1.0,9.0,171.0,2.9814119387651,1.0,0.0,0.0,2017,9,9999999,0.0,0.0,0.0,,1.0666666666666669,0.0,1.1004126547455295,33.35561497326204,16.049382716049383,35.45727136431784,25.60160427807487,11.728395061728394,27.2863568215892
2237,2437,N13954275,22.0,FOR000H,2,,,,76.0,282.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,9.0,6.0,5.0,5.771441123130016,99.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,7.0,0.0,2.0,6.351438210526863,0.0690408239333207,3.0,6.507994631103397,0.2755232406819893,,0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1780.0,5.148260025695596,6.0,5.0,1.0,2017,2,9999999,0.0,0.0,0.0,1.0,4.447852760736196,5.555555555555555,4.3478260869565215,24.829674489023468,31.57894736842105,24.306688417618272,19.75775927327782,26.31578947368421,19.249592169657426
2238,2438,N13954275,12.0,FOR000H,3,,,,81.0,279.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,20.0,16.0,15.0,,,,,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1780.0,5.636989320129159,16.0,15.0,1.0,2018,3,47941,1.0,,1.0,1.0,3.0441400304414,4.6875,2.866779089376054,27.764127764127768,26.751592356687897,27.913533834586467,19.32841932841933,21.656050955414013,18.98496240601504
2239,2439,N13954277,12.0,FOR000H,1,,,,100.0,,210,0,33.0,0,6.0,0.0,0.0,0.0,0.0,1,1.0,1,6.0,2.0,2.0,4.8260619078261024,1.878895740706764,6.0,2.0,2.0,7.200982130709982,0.1172934142046212,3.0,2.0,0,1,2,1,1,0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,5.585330241374078,2.9540413633178386,3.0,4.9849500388888055,2.3333558131380494,33.0,1,1.0,1668.0,7.419380582918692,1.0,1.0,1.0,1.0,798.0,6.682108597449809,1.0,1.0,0.0,1.0,110.0,4.700480365792417,0.0,0.0,0.0,3.0,51.0,3.3848006335985645,0.0,0.0,0.0,,,,,,,2016,9,9999999,0.0,1.0,1.0,1.0,2.807486631016043,6.25,2.653631284916201,22.72411396803336,16.9811320754717,23.1807951987997,16.191799861014594,14.150943396226417,16.35408852213053
2240,2440,N13954277,99.0,FOR000H,1,,,,100.0,,229,0,52.0,0,6.0,0.0,0.0,0.0,0.0,2,,2,6.0,2.0,2.0,4.8260619078261024,1.878895740706764,6.0,2.0,2.0,7.200982130709982,0.1172934142046212,3.0,2.0,1,1,1,1,1,0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,5.585330241374078,2.9540413633178386,3.0,4.9849500388888055,2.3333558131380494,52.0,1,1.0,1668.0,7.419380582918692,1.0,1.0,1.0,1.0,798.0,6.682108597449809,1.0,1.0,0.0,1.0,110.0,4.700480365792417,0.0,0.0,0.0,3.0,51.0,3.3848006335985645,0.0,0.0,0.0,,,,,,,2016,10,"47941, 51143",0.0,1.0,1.0,1.0,2.1052631578947367,0.0,2.194787379972565,22.72411396803336,16.9811320754717,23.1807951987997,16.191799861014594,14.150943396226417,16.35408852213053
2241,2441,N13954277,12.0,FOR000H,1,,,,100.0,,248,0,71.0,0,6.0,0.0,0.0,0.0,0.0,3,2.0,3,7.0,3.0,3.0,5.228001962116375,2.0181092606046933,7.0,3.0,3.0,7.200982130709982,0.1172934142046212,3.0,2.0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.64034859769237,0.2034219442564538,2.0,3.64034859769237,0.2034219442564538,71.0,0,1.0,2079.0,7.639642287858013,1.0,1.0,1.0,1.0,1668.0,7.419380582918692,1.0,1.0,1.0,1.0,798.0,6.682108597449809,1.0,1.0,0.0,4.0,110.0,3.713720566647028,0.0,0.0,0.0,,,,,,,2016,10,"51143, 36796",0.0,0.0,0.0,1.0,1.889338731443995,6.666666666666667,1.6877637130801686,23.809523809523807,18.852459016393443,24.25816023738872,17.482993197278912,15.57377049180328,17.655786350148368
2242,2442,N13954277,12.0,FOR000H,2,,,,103.0,281.0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,4,,,,,,10.0,4.0,4.0,,,,,0,0,1,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,7.2489904719300515,0.1169901067241923,2.0,7.2489904719300515,0.1169901067241923,,0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2152.0,5.155086385148104,4.0,4.0,3.0,2017,6,49851,1.0,1.0,1.0,1.0,4.632152588555858,4.3478260869565215,4.641350210970464,25.31645569620253,19.35483870967742,25.885978428351308,19.69057665260197,16.129032258064516,20.03081664098613
2243,2443,N13954277,12.0,FOR000H,2,,,,103.0,281.0,46,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2.0,5,2.0,2.0,2.0,7.135615711201741,0.0433460175285906,12.0,6.0,6.0,,,,,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,1.0,1218.0,7.1049654482698426,1.0,1.0,1.0,,,,,,,,,,,,,10.0,2152.0,5.155086385148104,4.0,4.0,3.0,2017,7,47941,1.0,,1.0,1.0,2.734375,0.0,2.912621359223301,31.59379407616361,36.58536585365854,31.2874251497006,24.118476727785616,29.268292682926827,23.80239520958084
2244,2444,N13958408,12.0,FOR000H,3,,,,105.0,278.0,96,0,4.0,0,2.0,0.0,0.0,0.0,0.0,1,1.0,1,3.0,0.0,0.0,2.865211539240933,0.9713541479391422,23.0,2.0,0.0,,,,,0,0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.881098538710694,0.5642163771370666,4.0,4.831444515666648,1.9557240731977608,4.0,0,1.0,13.0,2.5649493574615367,0.0,0.0,0.0,,,,,,,2.0,52.0,3.015342630130632,0.0,0.0,0.0,,,,,,,20.0,173.0,3.82242874322417,2.0,0.0,0.0,2018,7,9999999,0.0,0.0,0.0,,3.465982028241335,1.4925373134328357,3.651685393258427,25.93659942363112,27.027027027027028,25.806451612903224,21.181556195965417,21.62162162162162,21.12903225806452
2245,2445,N13958408,21.0,FOR000H,3,,,,105.0,278.0,203,0,111.0,0,2.0,0.0,0.0,0.0,0.0,2,1.0,2,7.0,1.0,1.0,4.032931787988996,1.930224626567549,27.0,3.0,1.0,,,,,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,111.0,0,1.0,35.0,3.555348061489413,0.0,0.0,0.0,1.0,35.0,3.555348061489413,0.0,0.0,0.0,1.0,93.0,4.532599493153256,0.0,0.0,0.0,4.0,2956.0,4.146806724947723,1.0,1.0,1.0,20.0,173.0,3.82242874322417,2.0,0.0,0.0,2018,11,"51143, 50626",1.0,,1.0,1.0,2.2880215343203227,0.0,2.4045261669024045,17.256011315417254,22.22222222222222,16.88212927756654,13.366336633663368,21.21212121212121,12.775665399239545
2246,2446,N13958410,11.0,FOR000H,2,,,,99.0,279.0,70,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,2.0,2.0,2.0,5.839186052269669,0.1867833699730129,12.0,2.0,2.0,2.4414009612931853,0.7456968491105259,4.0,0.0,1,1,3,1,0,0,0.0,0.0,2.0,0.0,6.0,5.0,2.0,7.681711715413758,1.891979142163654,4.0,6.4814831122985535,1.844197314287001,1.0,1,1.0,392.0,5.971261839790462,1.0,1.0,0.0,1.0,301.0,5.707110264748875,1.0,1.0,0.0,,,,,,,,,,,,,10.0,89.0,3.456553040462512,0.0,0.0,0.0,2017,5,9999999,0.0,1.0,1.0,0.0,5.683355886332882,6.896551724137931,5.633802816901409,30.340988169798187,27.77777777777778,30.62645011600928,25.052192066805844,25.694444444444443,24.980665119876257
2247,2447,N13958410,21.0,FOR000H,2,,,,99.0,279.0,87,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,2.0,2.0,2.0,5.839186052269669,0.1867833699730129,12.0,2.0,2.0,2.4414009612931853,0.7456968491105259,4.0,0.0,0,0,2,1,0,0,1.0,0.0,1.0,0.0,6.0,5.0,3.0,6.662798748037262,2.214575228447904,4.0,6.4814831122985535,1.844197314287001,18.0,0,1.0,392.0,5.971261839790462,1.0,1.0,0.0,1.0,301.0,5.707110264748875,1.0,1.0,0.0,,,,,,,,,,,,,10.0,89.0,3.456553040462512,0.0,0.0,0.0,2017,6,"47941, 51143",0.0,1.0,1.0,0.0,4.993252361673414,0.0,5.138888888888888,30.340988169798187,27.77777777777778,30.62645011600928,25.052192066805844,25.694444444444443,24.980665119876257
2248,2448,N13958410,21.0,FOR000H,2,,,,99.0,279.0,169,0,25.0,0,4.0,0.0,0.0,0.0,0.0,3,2.0,3,5.0,5.0,5.0,6.730767314039989,1.325423878684028,15.0,5.0,5.0,2.4414009612931853,0.7456968491105259,4.0,0.0,0,0,1,1,1,0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,4.8720993474263725,1.506755253949363,4.0,4.323977727551014,1.3227762969869277,25.0,0,1.0,8263.0,9.019542996701183,1.0,1.0,1.0,1.0,569.0,6.343880434126331,1.0,1.0,0.0,1.0,744.0,6.612041034833092,1.0,1.0,0.0,2.0,392.0,5.839186052269669,2.0,2.0,0.0,10.0,89.0,3.456553040462512,0.0,0.0,0.0,2017,8,47941,0.0,1.0,0.0,0.0,0.9510869565217392,0.0,0.9859154929577464,33.35561497326204,16.049382716049383,35.45727136431784,25.60160427807487,11.728395061728394,27.2863568215892
2249,2449,N13958410,99.0,FOR000H,2,,,,99.0,279.0,201,0,57.0,0,4.0,0.0,0.0,0.0,0.0,4,,4,6.0,5.0,5.0,6.379801563914036,1.4643976622207124,16.0,5.0,5.0,2.4414009612931853,0.7456968491105259,4.0,0.0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.319937916913268,0.6883324920746942,4.0,3.918965704664485,0.8143593792172604,57.0,0,1.0,102.0,4.624972813284271,0.0,0.0,0.0,1.0,8263.0,9.019542996701183,1.0,1.0,1.0,1.0,569.0,6.343880434126331,1.0,1.0,0.0,3.0,744.0,6.09680437979081,3.0,3.0,0.0,10.0,89.0,3.456553040462512,0.0,0.0,0.0,2017,9,47941,0.0,0.0,0.0,0.0,1.453104359313078,0.0,1.5172413793103448,26.91275167785235,11.214953271028037,28.12725958062184,20.335570469798657,10.2803738317757,21.11352133044107
2250,2450,N13958411,22.0,FOR000H,1,,,,85.0,,68,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,2.0,2.0,2.0,7.078208972375273,0.7314005751873262,2.0,2.0,2.0,4.001010675751027,0.8458881669439829,12.0,0.0,1,1,0,0,0,0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,3.061246404757193,0.1651906454563288,4.0,3.047729599439624,0.1520956419004467,,1,1.0,1989.0,7.595387278853972,1.0,1.0,1.0,1.0,707.0,6.561030665896573,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2016,5,9999999,0.0,0.0,0.0,0.0,4.387096774193548,0.0,4.533333333333333,31.14973262032085,25.396825396825395,31.981637337413925,25.13368983957219,20.105820105820104,25.860749808722268
2251,2451,N13958411,21.0,FOR000H,3,,,,95.0,288.0,273,0,185.0,0,2.0,1.0,1.0,0.0,0.0,1,1.0,2,9.0,0.0,0.0,2.8334313513232487,0.7867093107318032,31.0,5.0,4.0,2.59781107747843,1.2599994075558831,9.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,185.0,0,1.0,46.0,3.828641396489095,0.0,0.0,0.0,1.0,15.0,2.70805020110221,0.0,0.0,0.0,1.0,52.0,3.951243718581428,0.0,0.0,0.0,6.0,28.0,2.502157807622751,0.0,0.0,0.0,22.0,1989.0,3.955617938876312,5.0,4.0,1.0,2019,1,"47941, 51143",0.0,0.0,0.0,0.0,3.4175334323922733,0.0,3.610675039246468,25.75757575757576,22.950819672131143,25.89356632247816,19.924242424242426,19.672131147540984,19.936457505957108
2252,2452,N13958411,21.0,FOR000H,6,,,,96.0,291.0,4,0,0.0,0,0.0,0.0,1.0,0.0,0.0,1,1.0,3,,,,,,55.0,5.0,4.0,3.246855481049546,0.4413728486219691,5.0,,0,0,1,1,0,0,1.0,1.0,1.0,1.0,10.0,10.0,2.0,3.898234621543029,1.5919036972243124,4.0,3.779414449956384,1.122068889155101,,0,,,,,,,,,,,,,,,,,,,,,,,,,55.0,1989.0,3.335519421630537,5.0,4.0,1.0,2021,9,"62535, 36796",0.0,1.0,0.0,0.0,3.6988110964332894,10.526315789473683,3.523035230352303,18.71693121693122,14.084507042253522,19.197080291970803,14.02116402116402,9.15492957746479,14.525547445255476
2253,2453,N13958411,21.0,FOR000H,6,,,,96.0,291.0,44,0,0.0,0,0.0,0.0,1.0,0.0,0.0,2,2.0,4,1.0,0.0,0.0,2.4849066497880004,99.0,56.0,5.0,4.0,3.246855481049546,0.4413728486219691,5.0,,1,1,0,0,0,0,1.0,1.0,1.0,1.0,9.0,9.0,3.0,3.36459242632642,0.9252534897442382,5.0,3.2003720434296383,0.7036157945628932,,1,1.0,12.0,2.4849066497880004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,55.0,1989.0,3.335519421630537,5.0,4.0,1.0,2021,10,47941,0.0,0.0,0.0,0.0,3.3921302578019,13.636363636363637,3.076923076923077,18.59395532194481,18.34862385321101,18.612880396319888,14.586070959264129,12.844036697247708,14.720452937013448
2254,2454,N13958413,22.0,FOR000H,5,,,,73.0,283.0,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,1.0,1.0,8.04044688130311,99.0,43.0,30.0,23.0,7.050209984537818,0.7747144209057102,4.0,1.0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,6.04215867795444,0.6973240904744413,4.0,6.288699974484049,0.493082593059219,,0,1.0,3104.0,8.04044688130311,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,42.0,5866.0,5.452732505844007,29.0,22.0,3.0,2020,7,9999999,0.0,0.0,0.0,1.0,2.6206896551724137,5.714285714285714,2.4637681159420293,24.14793328498912,20.454545454545457,24.538893344025663,18.70920957215373,15.909090909090908,19.0056134723336
2255,2455,N13958413,21.0,FOR000H,6,,,,71.0,289.0,101,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1,1.0,2,3.0,3.0,3.0,6.762317741098397,0.6348086230852621,55.0,42.0,35.0,,,,,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,16.0,0,1.0,1792.0,7.491087593534876,1.0,1.0,1.0,1.0,561.0,6.329720905522696,1.0,1.0,0.0,1.0,643.0,6.466144724237619,1.0,1.0,0.0,,,,,,,52.0,5866.0,5.680697349341914,39.0,32.0,5.0,2021,10,47941,1.0,,1.0,1.0,4.465493910690121,0.0,4.596100278551532,18.59395532194481,18.34862385321101,18.612880396319888,14.586070959264129,12.844036697247708,14.720452937013448
2256,2456,N13958415,12.0,FOR000H,3,,,,79.0,281.0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,19.0,4.0,4.0,,,,,1,1,0,0,0,1,1.0,1.0,0.0,0.0,5.0,5.0,2.0,3.739649818891417,0.8544050474929331,3.0,3.8845623025594898,0.6542192876698527,,1,,,,,,,,,,,,,,,,,,,,,,,,,19.0,512.0,3.9487246220512993,4.0,4.0,0.0,2018,1,9999999,0.0,0.0,0.0,,2.7243589743589745,1.9230769230769231,2.797202797202797,25.790754257907544,23.37662337662337,25.951557093425603,19.87023519870236,20.77922077922078,19.80968858131488
2257,2457,N13958429,21.0,FOR000H,2,,,,73.0,279.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,10.0,0.0,0.0,4.422235127325698,1.632836543590653,6.0,1.0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.541480721323176,0.5859742082840704,4.0,4.374807178868157,0.5755391279668683,,0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,25.0,2.4833546738466863,0.0,0.0,0.0,2017,2,9999999,0.0,0.0,0.0,0.0,5.627009646302251,6.0,5.594405594405594,29.53125,40.81632653061224,28.59560067681895,24.21875,34.69387755102041,23.3502538071066
2258,2458,N13958429,99.0,FOR000H,3,,,,75.0,284.0,129,0,43.0,0,2.0,0.0,0.0,0.0,0.0,1,,2,3.0,0.0,0.0,3.243995744791252,0.3907901007919241,19.0,0.0,0.0,,,,,0,0,0,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.716541921634526,0.0885037071373992,2.0,4.716541921634526,0.0885037071373992,43.0,0,1.0,18.0,2.8903717578961645,0.0,0.0,0.0,1.0,39.0,3.6635616461296463,0.0,0.0,0.0,,,,,,,1.0,24.0,3.1780538303479458,0.0,0.0,0.0,16.0,142.0,3.1690300211629454,0.0,0.0,0.0,2018,6,47941,1.0,,1.0,1.0,3.896103896103896,3.0303030303030303,3.939393939393939,23.455882352941178,21.656050955414013,23.69077306733168,17.72058823529412,15.286624203821656,18.038237738985867
2259,2459,N13958430,21.0,FOR000H,6,,,,100.0,282.0,43,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2.0,2.0,2.0,7.46463428446386,0.6134530454082872,51.0,9.0,6.0,,,,,1,1,0,0,0,1,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.34106561356211,0.776836199212093,4.0,3.0687503787422594,0.9973819007635412,,1,1.0,2693.0,7.898411092811599,1.0,1.0,1.0,1.0,1131.0,7.030857476116121,1.0,1.0,1.0,,,,,,,,,,,,,50.0,404.0,3.7073063039051415,7.0,4.0,0.0,2021,11,9999999,0.0,0.0,0.0,,2.796271637816245,10.526315789473683,2.3842917251051894,18.45730027548209,16.666666666666664,18.61861861861862,13.820018365472912,12.777777777777777,13.913913913913914
2260,2460,N13958430,11.0,FOR000H,6,,,,100.0,282.0,45,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2.0,2.0,2.0,7.46463428446386,0.6134530454082872,51.0,9.0,6.0,,,,,1,1,0,0,0,1,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.34106561356211,0.776836199212093,4.0,3.0687503787422594,0.9973819007635412,,1,1.0,2693.0,7.898411092811599,1.0,1.0,1.0,1.0,1131.0,7.030857476116121,1.0,1.0,1.0,,,,,,,,,,,,,50.0,404.0,3.7073063039051415,7.0,4.0,0.0,2021,11,47941,0.0,0.0,0.0,,3.3967391304347823,15.151515151515152,2.844950213371266,18.72816212438854,17.985611510791365,18.808049535603715,13.626834381551362,13.66906474820144,13.622291021671826
2261,2461,N13958432,12.0,FOR000H,2,,,,108.0,281.0,97,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,4.0,1.0,1.0,4.443247759364293,0.8143243693378578,13.0,2.0,1.0,,,,,0,0,1,1,0,0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,5.789637422755881,0.2496218690925611,3.0,5.771949047663651,0.1791484708414841,27.0,0,1.0,39.0,3.6635616461296463,0.0,0.0,0.0,1.0,67.0,4.204692619390966,0.0,0.0,0.0,1.0,75.0,4.31748811353631,0.0,0.0,0.0,1.0,267.0,5.58724865840025,1.0,1.0,0.0,9.0,152.0,3.066205222362876,1.0,0.0,0.0,2017,5,9999999,0.0,0.0,0.0,0.0,5.42740841248304,6.896551724137931,5.367231638418079,30.340988169798187,27.77777777777778,30.62645011600928,25.052192066805844,25.694444444444443,24.980665119876257
