CowID,Lact,DIM,Cow Sold,Herd Sold,Cow Shortloss,Herd Shortloss,Cow Longloss,Herd Longloss,Cow Failure,Herd Failure,Cow Recurred,Herd Recurred,Cow Quality
N16027008,2,285,50.0,45,41.0,50,32.0,53,61.0,57,36.0,50,3
N16027008,2,320,19.0,45,45.0,50,35.0,53,55.0,57,38.0,50,2
N16027016,2,70,41.0,45,40.0,50,39.0,53,58.0,57,52.0,50,3
N16027018,4,130,55.0,45,36.0,50,32.0,53,64.0,57,45.0,50,3
N16029987,4,5,40.0,45,42.0,50,43.0,53,67.0,57,57.0,50,3
N16029989,3,79,47.0,45,48.0,50,44.0,53,66.0,57,66.0,50,3
N16029989,3,110,19.0,45,49.0,50,42.0,53,66.0,57,66.0,50,3
N16029989,3,168,18.0,45,49.0,50,44.0,53,61.0,57,59.0,50,3
N16030002,2,39,47.0,45,48.0,50,40.0,53,59.0,57,57.0,50,3
N16030002,2,68,58.0,45,62.0,50,55.0,53,62.0,57,67.0,50,3
N16030013,2,155,17.0,45,33.0,50,25.0,53,57.0,57,38.0,50,2
N16030013,4,139,33.0,45,42.0,50,41.0,53,47.0,57,47.0,50,2
N16030013,4,266,30.0,45,40.0,50,49.0,53,59.0,57,22.0,50,2
N16033417,4,101,64.0,45,50.0,50,41.0,53,66.0,57,56.0,50,3
N16033419,3,8,36.0,45,41.0,50,34.0,53,60.0,57,53.0,50,3
N16033420,2,18,40.0,45,33.0,50,30.0,53,57.0,57,54.0,50,3
N16033420,4,4,58.0,45,60.0,50,57.0,53,67.0,57,64.0,50,3
N16033427,2,323,12.0,45,21.0,50,21.0,53,49.0,57,4.0,50,1
N16033427,3,225,14.0,45,24.0,50,28.0,53,63.0,57,27.0,50,1
N16033427,4,19,71.0,45,67.0,50,71.0,53,61.0,57,75.0,50,4
N16033427,4,25,71.0,45,67.0,50,71.0,53,71.0,57,73.0,50,4
N16033430,3,196,20.0,45,34.0,50,30.0,53,62.0,57,41.0,50,2
N16033431,3,322,13.0,45,24.0,50,25.0,53,45.0,57,5.0,50,1
N16033434,3,58,54.0,45,51.0,50,44.0,53,58.0,57,54.0,50,3
N16033435,2,8,58.0,45,52.0,50,56.0,53,55.0,57,50.0,50,3
N16033435,2,222,14.0,45,36.0,50,46.0,53,57.0,57,30.0,50,2
N16033435,2,229,14.0,45,38.0,50,43.0,53,53.0,57,36.0,50,2
N16033436,3,97,60.0,45,53.0,50,59.0,53,63.0,57,54.0,50,3
N16033436,4,15,54.0,45,51.0,50,62.0,53,44.0,57,56.0,50,3
N16033446,3,99,16.0,45,30.0,50,27.0,53,62.0,57,49.0,50,2
N16036334,2,4,34.0,45,33.0,50,28.0,53,52.0,57,44.0,50,2
N16036336,4,35,65.0,45,61.0,50,68.0,53,63.0,57,65.0,50,3
N16036336,4,93,79.0,45,65.0,50,74.0,53,61.0,57,61.0,50,4
N17003500,4,105,50.0,45,27.0,50,29.0,53,61.0,57,47.0,50,3
N17003504,2,401,11.0,45,18.0,50,25.0,53,49.0,57,5.0,50,1
N17003504,3,37,63.0,45,64.0,50,65.0,53,68.0,57,70.0,50,3
N17003504,3,58,68.0,45,74.0,50,75.0,53,66.0,57,73.0,50,4
N17003505,4,33,57.0,45,56.0,50,62.0,53,58.0,57,66.0,50,3
N17003505,4,48,63.0,45,71.0,50,75.0,53,54.0,57,71.0,50,4
N17003518,3,46,41.0,45,41.0,50,38.0,53,56.0,57,51.0,50,3
N17003523,1,236,12.0,45,20.0,50,15.0,53,54.0,57,24.0,50,1
N17003523,1,238,12.0,45,20.0,50,15.0,53,56.0,57,27.0,50,1
N17003523,1,246,15.0,45,26.0,50,22.0,53,57.0,57,39.0,50,2
N17003523,1,260,17.0,45,30.0,50,28.0,53,54.0,57,42.0,50,2
N17003523,2,170,26.0,45,39.0,50,43.0,53,60.0,57,61.0,50,3
N17006846,2,5,27.0,45,26.0,50,24.0,53,49.0,57,44.0,50,2
N17006846,3,4,69.0,45,70.0,50,77.0,53,63.0,57,60.0,50,4
N17006847,1,234,11.0,45,24.0,50,16.0,53,58.0,57,22.0,50,1
N17006852,2,156,21.0,45,22.0,50,29.0,53,44.0,57,30.0,50,2
N17006853,3,13,44.0,45,44.0,50,40.0,53,57.0,57,54.0,50,3
N17006853,3,53,50.0,45,61.0,50,62.0,53,58.0,57,57.0,50,3
N17006853,3,159,21.0,45,42.0,50,40.0,53,62.0,57,56.0,50,3
N17006854,3,7,39.0,45,36.0,50,33.0,53,44.0,57,42.0,50,2
N17006856,4,22,51.0,45,39.0,50,39.0,53,59.0,57,61.0,50,3
N17006856,4,102,31.0,45,39.0,50,30.0,53,61.0,57,53.0,50,3
N17006857,1,132,35.0,45,14.0,50,11.0,53,39.0,57,26.0,50,2
N17006867,3,37,42.0,45,42.0,50,35.0,53,56.0,57,56.0,50,3
N17006867,3,231,16.0,45,35.0,50,37.0,53,69.0,57,26.0,50,2
N17006871,1,303,10.0,45,24.0,50,16.0,53,44.0,57,24.0,50,1
N17006871,1,315,11.0,45,26.0,50,22.0,53,50.0,57,21.0,50,1
N17006873,2,44,36.0,45,31.0,50,27.0,53,54.0,57,44.0,50,2
N17006873,2,65,23.0,45,44.0,50,35.0,53,59.0,57,51.0,50,3
N17006873,4,106,71.0,45,67.0,50,71.0,53,64.0,57,66.0,50,4
N17006874,3,275,13.0,45,21.0,50,26.0,53,64.0,57,19.0,50,1
N17006874,4,13,50.0,45,46.0,50,44.0,53,58.0,57,60.0,50,3
N17006875,2,29,32.0,45,29.0,50,29.0,53,51.0,57,46.0,50,2
N17006875,2,278,19.0,45,54.0,50,52.0,53,60.0,57,39.0,50,3
N17006875,3,148,30.0,45,59.0,50,67.0,53,69.0,57,44.0,50,3
N17006875,4,9,88.0,45,79.0,50,90.0,53,61.0,57,71.0,50,4
N17006875,4,17,89.0,45,79.0,50,89.0,53,59.0,57,67.0,50,4
N17006885,2,102,44.0,45,58.0,50,49.0,53,61.0,57,55.0,50,3
N17006885,3,63,18.0,45,43.0,50,39.0,53,66.0,57,69.0,50,3
N17006885,3,87,18.0,45,59.0,50,47.0,53,61.0,57,70.0,50,3
N17006885,3,96,18.0,45,62.0,50,54.0,53,66.0,57,70.0,50,3
N17006885,3,133,18.0,45,62.0,50,65.0,53,59.0,57,66.0,50,3
N17006885,3,151,18.0,45,56.0,50,61.0,53,60.0,57,62.0,50,3
N17006891,3,1,31.0,45,27.0,50,30.0,53,67.0,57,45.0,50,2
N17006891,3,29,43.0,45,48.0,50,50.0,53,51.0,57,57.0,50,3
N17006894,3,104,18.0,45,30.0,50,23.0,53,61.0,57,45.0,50,2
N17006894,3,138,19.0,45,32.0,50,30.0,53,54.0,57,41.0,50,2
N17006894,4,249,32.0,45,46.0,50,42.0,53,53.0,57,28.0,50,2
N17006894,4,254,32.0,45,46.0,50,42.0,53,62.0,57,26.0,50,2
N17006895,4,166,25.0,45,39.0,50,39.0,53,49.0,57,44.0,50,2
N17006895,4,209,26.0,45,48.0,50,49.0,53,56.0,57,47.0,50,2
N17006898,1,194,13.0,45,26.0,50,23.0,53,44.0,57,35.0,50,2
N17006898,2,230,12.0,45,38.0,50,40.0,53,54.0,57,28.0,50,2
N17006898,3,98,30.0,45,58.0,50,70.0,53,65.0,57,63.0,50,3
N17006898,3,109,32.0,45,56.0,50,73.0,53,62.0,57,61.0,50,4
N17006898,3,114,32.0,45,56.0,50,73.0,53,62.0,57,61.0,50,4
N17006905,2,48,36.0,45,37.0,50,34.0,53,62.0,57,58.0,50,3
N17006905,3,72,52.0,45,63.0,50,61.0,53,59.0,57,68.0,50,3
N17006905,3,93,67.0,45,76.0,50,76.0,53,67.0,57,72.0,50,4
N17006911,2,165,16.0,45,34.0,50,31.0,53,59.0,57,39.0,50,2
N17006911,3,50,47.0,45,56.0,50,56.0,53,55.0,57,59.0,50,3
N17006911,3,107,66.0,45,73.0,50,73.0,53,58.0,57,70.0,50,4
N17006911,3,164,70.0,45,78.0,50,77.0,53,68.0,57,67.0,50,4
N17006912,2,10,28.0,45,38.0,50,35.0,53,55.0,57,58.0,50,3
N17006912,2,160,57.0,45,61.0,50,58.0,53,55.0,57,59.0,50,3
N17006913,1,23,28.0,45,30.0,50,21.0,53,30.0,57,30.0,50,2
N17006916,1,66,28.0,45,24.0,50,19.0,53,33.0,57,29.0,50,1
N17006917,3,186,50.0,45,47.0,50,38.0,53,65.0,57,44.0,50,3
N17006917,3,193,50.0,45,47.0,50,38.0,53,65.0,57,44.0,50,3
N17006919,2,21,40.0,45,38.0,50,30.0,53,52.0,57,56.0,50,3
N17006919,2,32,49.0,45,57.0,50,51.0,53,59.0,57,63.0,50,3
N17006919,3,87,22.0,45,47.0,50,44.0,53,63.0,57,65.0,50,3
N17006921,3,152,16.0,45,42.0,50,35.0,53,58.0,57,45.0,50,2
N17006921,3,200,16.0,45,46.0,50,49.0,53,53.0,57,31.0,50,2
N17006923,2,60,38.0,45,32.0,50,29.0,53,55.0,57,43.0,50,2
N17006923,2,73,47.0,45,45.0,50,44.0,53,42.0,57,47.0,50,2
N17009627,3,41,42.0,45,44.0,50,39.0,53,59.0,57,57.0,50,3
N17009627,3,231,20.0,45,47.0,50,36.0,53,60.0,57,42.0,50,2
N17009629,1,0,61.0,45,36.0,50,41.0,53,36.0,57,28.0,50,3
N17009631,4,260,54.0,45,28.0,50,58.0,53,59.0,57,31.0,50,3
N17009632,3,7,46.0,45,47.0,50,43.0,53,56.0,57,52.0,50,3
N17009632,3,98,70.0,45,61.0,50,57.0,53,57.0,57,56.0,50,3
N17009640,3,19,48.0,45,45.0,50,39.0,53,53.0,57,54.0,50,3
N17009644,1,81,30.0,45,29.0,50,24.0,53,56.0,57,32.0,50,2
N17009645,2,9,43.0,45,48.0,50,50.0,53,52.0,57,55.0,50,3
N17009645,2,118,67.0,45,66.0,50,74.0,53,59.0,57,59.0,50,4
N17009645,2,128,72.0,45,77.0,50,87.0,53,63.0,57,72.0,50,4
N17009645,2,136,72.0,45,77.0,50,87.0,53,57.0,57,71.0,50,4
N17009645,2,173,32.0,45,62.0,50,80.0,53,56.0,57,67.0,50,4
N17009648,4,23,44.0,45,46.0,50,42.0,53,59.0,57,61.0,50,3
N17009648,4,300,13.0,45,21.0,50,32.0,53,59.0,57,8.0,50,2
N17009650,2,132,18.0,45,39.0,50,33.0,53,60.0,57,60.0,50,3
N17009650,2,137,19.0,45,39.0,50,33.0,53,67.0,57,60.0,50,3
N17009650,2,150,22.0,45,47.0,50,39.0,53,60.0,57,61.0,50,3
N17009650,2,197,19.0,45,53.0,50,49.0,53,62.0,57,50.0,50,3
N17009650,2,202,19.0,45,53.0,50,49.0,53,63.0,57,48.0,50,3
N17009650,2,219,18.0,45,52.0,50,54.0,53,64.0,57,56.0,50,3
N17009653,3,15,39.0,45,47.0,50,41.0,53,55.0,57,60.0,50,3
N17009653,4,283,11.0,45,28.0,50,30.0,53,63.0,57,6.0,50,2
N17009656,1,13,30.0,45,29.0,50,19.0,53,50.0,57,36.0,50,2
N17009658,1,235,63.0,45,43.0,50,36.0,53,50.0,57,34.0,50,3
N17011957,1,13,32.0,45,33.0,50,20.0,53,51.0,57,32.0,50,2
N17011961,2,223,14.0,45,30.0,50,29.0,53,62.0,57,38.0,50,2
N17011961,3,7,45.0,45,50.0,50,52.0,53,54.0,57,57.0,50,3
N17011961,3,225,18.0,45,43.0,50,59.0,53,69.0,57,33.0,50,3
N17011961,3,234,18.0,45,45.0,50,59.0,53,64.0,57,27.0,50,3
N17011961,3,239,18.0,45,47.0,50,60.0,53,60.0,57,26.0,50,3
N17011963,3,282,17.0,45,44.0,50,53.0,53,60.0,57,47.0,50,3
N17011963,3,287,17.0,45,47.0,50,54.0,53,57.0,57,49.0,50,3
N17011973,1,15,42.0,45,38.0,50,27.0,53,36.0,57,36.0,50,2
N17011973,3,201,21.0,45,49.0,50,54.0,53,59.0,57,37.0,50,3
N17014639,2,265,12.0,45,32.0,50,30.0,53,58.0,57,28.0,50,2
N17014641,2,216,17.0,45,39.0,50,32.0,53,54.0,57,52.0,50,3
N17014641,2,254,16.0,45,50.0,50,43.0,53,54.0,57,48.0,50,3
N17014641,2,271,17.0,45,53.0,50,48.0,53,53.0,57,37.0,50,3
N17014644,1,267,11.0,45,24.0,50,20.0,53,51.0,57,25.0,50,1
N17014644,2,215,17.0,45,35.0,50,32.0,53,57.0,57,25.0,50,2
N17014644,3,166,24.0,45,38.0,50,41.0,53,72.0,57,55.0,50,3
N17014644,3,169,24.0,45,39.0,50,41.0,53,66.0,57,56.0,50,3
N17014644,3,204,27.0,45,53.0,50,48.0,53,63.0,57,59.0,50,3
N17014644,3,219,27.0,45,51.0,50,51.0,53,68.0,57,50.0,50,3
N17014644,4,133,31.0,45,54.0,50,49.0,53,56.0,57,55.0,50,3
N17014650,1,275,48.0,45,39.0,50,33.0,53,47.0,57,41.0,50,2
N17014651,3,139,19.0,45,45.0,50,44.0,53,56.0,57,58.0,50,3
N17014652,2,110,17.0,45,21.0,50,26.0,53,59.0,57,43.0,50,2
N17014652,2,111,17.0,45,21.0,50,26.0,53,59.0,57,43.0,50,2
N17014654,2,158,17.0,45,33.0,50,25.0,53,62.0,57,41.0,50,2
N17014661,2,210,14.0,45,29.0,50,29.0,53,60.0,57,30.0,50,2
N17014661,4,239,22.0,45,35.0,50,31.0,53,61.0,57,36.0,50,2
N17014661,4,264,21.0,45,39.0,50,36.0,53,59.0,57,40.0,50,2
N17014662,1,2,22.0,45,25.0,50,16.0,53,48.0,57,28.0,50,1
N17014663,1,9,27.0,45,28.0,50,20.0,53,35.0,57,34.0,50,2
N17018351,1,223,8.0,45,16.0,50,15.0,53,46.0,57,19.0,50,1
N17018351,5,100,75.0,45,55.0,50,61.0,53,69.0,57,58.0,50,4
N17018352,2,6,29.0,45,28.0,50,26.0,53,45.0,57,41.0,50,2
N17018352,3,190,22.0,45,46.0,50,41.0,53,58.0,57,51.0,50,3
N17018360,3,136,52.0,45,48.0,50,48.0,53,70.0,57,59.0,50,3
N17018367,1,218,38.0,45,24.0,50,53.0,53,53.0,57,34.0,50,3
N17018367,1,241,51.0,45,43.0,50,69.0,53,54.0,57,50.0,50,3
N17018367,2,4,50.0,45,59.0,50,62.0,53,63.0,57,74.0,50,4
N17018367,2,33,59.0,45,70.0,50,71.0,53,59.0,57,75.0,50,4
N17018367,2,46,62.0,45,74.0,50,77.0,53,59.0,57,74.0,50,4
N17018370,1,204,38.0,45,24.0,50,45.0,53,45.0,57,31.0,50,2
N17018370,3,30,53.0,45,60.0,50,56.0,53,64.0,57,69.0,50,3
N17018370,3,64,60.0,45,73.0,50,67.0,53,62.0,57,76.0,50,4
N17018370,3,101,26.0,45,60.0,50,56.0,53,63.0,57,67.0,50,3
N17018375,1,2,23.0,45,27.0,50,20.0,53,48.0,57,28.0,50,1
N17018380,1,8,24.0,45,29.0,50,19.0,53,48.0,57,30.0,50,2
N17018382,3,13,42.0,45,49.0,50,46.0,53,59.0,57,63.0,50,3
N17018382,3,195,15.0,45,42.0,50,40.0,53,47.0,57,43.0,50,2
N17018384,1,5,39.0,45,32.0,50,28.0,53,34.0,57,31.0,50,2
N17018384,1,8,39.0,45,34.0,50,28.0,53,36.0,57,31.0,50,2
N17018384,1,43,54.0,45,49.0,50,50.0,53,29.0,57,38.0,50,3
N17018386,3,227,16.0,45,28.0,50,24.0,53,54.0,57,31.0,50,2
N17018387,3,138,22.0,45,40.0,50,36.0,53,71.0,57,62.0,50,3
N17018389,3,220,20.0,45,42.0,50,36.0,53,63.0,57,54.0,50,3
N17018389,3,237,23.0,45,55.0,50,42.0,53,55.0,57,54.0,50,3
N17018390,2,108,18.0,45,40.0,50,33.0,53,54.0,57,53.0,50,3
N17018390,2,143,19.0,45,50.0,50,43.0,53,53.0,57,51.0,50,3
N17018390,4,120,78.0,45,63.0,50,73.0,53,39.0,57,53.0,50,4
N17018392,2,202,13.0,45,35.0,50,31.0,53,64.0,57,37.0,50,2
N17018392,2,269,13.0,45,26.0,50,42.0,53,53.0,57,13.0,50,2
N17018393,3,17,49.0,45,52.0,50,55.0,53,54.0,57,66.0,50,3
N17018393,3,34,56.0,45,69.0,50,69.0,53,62.0,57,70.0,50,3
N17018393,3,39,56.0,45,70.0,50,69.0,53,57.0,57,71.0,50,4
N17018397,2,133,35.0,45,27.0,50,23.0,53,57.0,57,49.0,50,2
N17018398,1,225,11.0,45,24.0,50,20.0,53,55.0,57,23.0,50,1
N17018398,1,306,12.0,45,17.0,50,24.0,53,38.0,57,12.0,50,1
N17018398,3,260,18.0,45,38.0,50,45.0,53,61.0,57,24.0,50,2
N17018403,1,11,26.0,45,16.0,50,10.0,53,31.0,57,28.0,50,1
N17018403,2,10,24.0,45,23.0,50,21.0,53,53.0,57,44.0,50,2
N17018404,4,55,48.0,45,42.0,50,38.0,53,45.0,57,49.0,50,2
N17018405,1,160,11.0,45,20.0,50,15.0,53,56.0,57,33.0,50,2
N17018405,1,167,12.0,45,20.0,50,15.0,53,57.0,57,33.0,50,2
N17018406,2,125,13.0,45,27.0,50,23.0,53,59.0,57,45.0,50,2
N17018406,3,154,65.0,45,60.0,50,56.0,53,68.0,57,58.0,50,3
N17018410,2,261,18.0,45,28.0,50,27.0,53,60.0,57,31.0,50,2
N17018410,2,269,19.0,45,35.0,50,32.0,53,59.0,57,40.0,50,2
N17018410,4,29,75.0,45,64.0,50,77.0,53,61.0,57,66.0,50,4
N17018410,4,38,75.0,45,64.0,50,77.0,53,60.0,57,66.0,50,4
N17018410,4,48,77.0,45,74.0,50,84.0,53,59.0,57,68.0,50,4
N17018411,3,92,51.0,45,44.0,50,41.0,53,62.0,57,48.0,50,3
N17018411,3,150,21.0,45,45.0,50,38.0,53,66.0,57,59.0,50,3
N17018411,3,230,18.0,45,47.0,50,44.0,53,54.0,57,39.0,50,2
N17018411,3,303,15.0,45,40.0,50,48.0,53,56.0,57,43.0,50,2
N17018411,3,324,14.0,45,27.0,50,45.0,53,51.0,57,19.0,50,2
N17018413,3,9,38.0,45,43.0,50,42.0,53,55.0,57,55.0,50,3
N17018413,3,215,18.0,45,48.0,50,44.0,53,63.0,57,36.0,50,2
N17018413,3,226,18.0,45,54.0,50,47.0,53,63.0,57,38.0,50,3
N17018413,3,246,17.0,45,52.0,50,51.0,53,68.0,57,41.0,50,3
N17018413,3,258,16.0,45,59.0,50,52.0,53,61.0,57,50.0,50,3
N17018413,4,3,64.0,45,61.0,50,77.0,53,61.0,57,67.0,50,4
N17018413,4,27,70.0,45,74.0,50,85.0,53,57.0,57,72.0,50,4
N17018416,1,46,24.0,45,24.0,50,17.0,53,32.0,57,30.0,50,2
N17018416,2,81,12.0,45,46.0,50,47.0,53,57.0,57,69.0,50,3
N17018424,2,24,41.0,45,51.0,50,51.0,53,53.0,57,60.0,50,3
N17018427,2,17,64.0,45,54.0,50,55.0,53,62.0,57,58.0,50,3
N17018427,2,46,67.0,45,64.0,50,69.0,53,65.0,57,66.0,50,3
N17018427,2,74,71.0,45,75.0,50,77.0,53,65.0,57,72.0,50,4
N17018431,1,4,28.0,45,33.0,50,20.0,53,49.0,57,29.0,50,2
N17018431,1,10,29.0,45,33.0,50,20.0,53,51.0,57,32.0,50,2
N17018433,3,25,45.0,45,44.0,50,42.0,53,55.0,57,64.0,50,3
N17018433,3,39,51.0,45,61.0,50,58.0,53,69.0,57,66.0,50,3
N17018433,3,60,57.0,45,74.0,50,69.0,53,60.0,57,70.0,50,4
N17018653,4,167,22.0,45,31.0,50,39.0,53,65.0,57,41.0,50,2
N17018653,5,5,75.0,45,70.0,50,71.0,53,57.0,57,64.0,50,4
N17020332,1,3,22.0,45,14.0,50,10.0,53,32.0,57,25.0,50,1
N17020332,3,163,23.0,45,42.0,50,34.0,53,58.0,57,49.0,50,2
N17020333,3,42,43.0,45,43.0,50,36.0,53,66.0,57,53.0,50,3
N17020336,2,8,36.0,45,50.0,50,56.0,53,54.0,57,63.0,50,3
N17020336,2,301,11.0,45,26.0,50,55.0,53,58.0,57,7.0,50,3
N17020336,3,21,72.0,45,75.0,50,89.0,53,61.0,57,73.0,50,4
N17020340,1,169,44.0,45,43.0,50,27.0,53,58.0,57,49.0,50,2
N17020340,1,180,56.0,45,58.0,50,43.0,53,56.0,57,51.0,50,3
N17020344,2,127,40.0,45,32.0,50,29.0,53,58.0,57,43.0,50,2
N17020344,2,220,16.0,45,34.0,50,31.0,53,59.0,57,42.0,50,2
N17020344,3,24,50.0,45,47.0,50,52.0,53,55.0,57,65.0,50,3
N17020344,3,208,22.0,45,50.0,50,47.0,53,66.0,57,52.0,50,3
N17020344,3,228,20.0,45,54.0,50,52.0,53,68.0,57,42.0,50,3
N17020352,3,136,19.0,45,32.0,50,35.0,53,69.0,57,48.0,50,2
N17020352,4,13,68.0,45,67.0,50,73.0,53,54.0,57,58.0,50,4
N17020354,1,5,28.0,45,29.0,50,19.0,53,34.0,57,26.0,50,1
N17020356,2,189,17.0,45,24.0,50,25.0,53,57.0,57,39.0,50,2
N17020358,1,179,13.0,45,25.0,50,24.0,53,53.0,57,30.0,50,2
N17020365,1,15,27.0,45,22.0,50,19.0,53,27.0,57,27.0,50,1
N17020365,3,23,45.0,45,50.0,50,41.0,53,62.0,57,61.0,50,3
N17020365,3,81,55.0,45,64.0,50,59.0,53,61.0,57,66.0,50,3
N17025618,2,6,37.0,45,39.0,50,26.0,53,62.0,57,50.0,50,3
N17025619,1,1,58.0,45,38.0,50,42.0,53,34.0,57,25.0,50,3
N17025623,2,6,41.0,45,48.0,50,48.0,53,56.0,57,53.0,50,3
N17025623,2,13,43.0,45,48.0,50,48.0,53,62.0,57,56.0,50,3
N17025623,2,71,53.0,45,65.0,50,62.0,53,60.0,57,71.0,50,4
N17025626,2,274,12.0,45,26.0,50,33.0,53,59.0,57,10.0,50,2
N17025626,3,24,52.0,45,57.0,50,49.0,53,57.0,57,62.0,50,3
N17025626,3,45,60.0,45,68.0,50,64.0,53,58.0,57,69.0,50,3
N17025630,2,121,21.0,45,34.0,50,32.0,53,65.0,57,54.0,50,3
N17025630,2,299,17.0,45,26.0,50,31.0,53,49.0,57,13.0,50,2
N17025633,2,105,22.0,45,49.0,50,55.0,53,58.0,57,62.0,50,3
N17025636,2,64,35.0,45,37.0,50,32.0,53,57.0,57,53.0,50,3
N17025638,1,8,46.0,45,35.0,50,31.0,53,34.0,57,27.0,50,2
N17025638,2,210,18.0,45,34.0,50,27.0,53,59.0,57,33.0,50,2
N17025638,2,211,18.0,45,34.0,50,27.0,53,59.0,57,33.0,50,2
N17025638,2,327,14.0,45,21.0,50,36.0,53,52.0,57,7.0,50,2
N17025639,1,3,22.0,45,22.0,50,16.0,53,35.0,57,25.0,50,1
N17025639,3,38,53.0,45,58.0,50,60.0,53,54.0,57,67.0,50,3
N17025639,3,83,61.0,45,66.0,50,64.0,53,57.0,57,69.0,50,3
N17025639,3,89,63.0,45,66.0,50,64.0,53,53.0,57,68.0,50,3
N17029893,4,4,63.0,45,58.0,50,56.0,53,72.0,57,57.0,50,3
N17029895,3,141,16.0,45,31.0,50,30.0,53,63.0,57,55.0,50,3
N17029897,2,13,61.0,45,58.0,50,61.0,53,49.0,57,46.0,50,3
N17029897,2,158,26.0,45,41.0,50,49.0,53,57.0,57,54.0,50,3
N17029897,2,241,19.0,45,47.0,50,54.0,53,61.0,57,35.0,50,3
N17029898,3,74,48.0,45,48.0,50,44.0,53,70.0,57,57.0,50,3
N17029898,3,82,50.0,45,48.0,50,44.0,53,70.0,57,56.0,50,3
N17029899,3,36,50.0,45,63.0,50,67.0,53,59.0,57,69.0,50,3
N17029900,2,69,37.0,45,36.0,50,26.0,53,61.0,57,50.0,50,3
N17029900,3,134,57.0,45,50.0,50,49.0,53,61.0,57,62.0,50,3
N17029901,2,129,21.0,45,28.0,50,24.0,53,55.0,57,51.0,50,3
N17029902,2,28,37.0,45,46.0,50,36.0,53,54.0,57,62.0,50,3
N17029902,2,88,21.0,45,48.0,50,42.0,53,55.0,57,65.0,50,3
N17029902,3,3,57.0,45,66.0,50,69.0,53,45.0,57,61.0,50,3
N17029906,2,153,19.0,45,26.0,50,24.0,53,59.0,57,41.0,50,2
N17029906,2,161,18.0,45,29.0,50,29.0,53,58.0,57,42.0,50,2
N17029908,2,162,16.0,45,22.0,50,22.0,53,56.0,57,34.0,50,2
N17029908,2,220,14.0,45,29.0,50,31.0,53,62.0,57,36.0,50,2
N17029908,3,171,26.0,45,47.0,50,41.0,53,64.0,57,51.0,50,3
N17029908,3,182,27.0,45,59.0,50,54.0,53,67.0,57,64.0,50,3
N17029908,4,22,73.0,45,64.0,50,83.0,53,30.0,57,64.0,50,4
N17029908,4,36,75.0,45,70.0,50,87.0,53,31.0,57,65.0,50,4
N17029914,3,188,17.0,45,37.0,50,34.0,53,64.0,57,43.0,50,2
N17029914,3,197,18.0,45,44.0,50,39.0,53,69.0,57,45.0,50,2
N17029914,3,237,69.0,45,67.0,50,81.0,53,57.0,57,51.0,50,4
N17029914,3,278,30.0,45,50.0,50,46.0,53,59.0,57,55.0,50,3
N17029915,2,312,14.0,45,25.0,50,27.0,53,44.0,57,5.0,50,1
N17029916,2,41,34.0,45,29.0,50,29.0,53,61.0,57,52.0,50,3
N17029916,3,5,58.0,45,57.0,50,70.0,53,69.0,57,58.0,50,3
N17029918,2,42,31.0,45,37.0,50,33.0,53,58.0,57,59.0,50,3
N17033429,3,121,18.0,45,33.0,50,31.0,53,60.0,57,51.0,50,3
N17033430,1,205,39.0,45,30.0,50,19.0,53,57.0,57,39.0,50,2
N18005308,2,6,40.0,45,53.0,50,53.0,53,61.0,57,64.0,50,3
N18005308,2,130,18.0,45,52.0,50,52.0,53,60.0,57,60.0,50,3
N18005308,2,178,16.0,45,56.0,50,63.0,53,60.0,57,46.0,50,3
N18005308,2,241,11.0,45,38.0,50,57.0,53,58.0,57,45.0,50,3
N18005308,3,85,33.0,45,73.0,50,86.0,53,68.0,57,73.0,50,4
N18005323,1,7,29.0,45,33.0,50,20.0,53,46.0,57,29.0,50,2
N18005327,1,237,12.0,45,28.0,50,22.0,53,55.0,57,21.0,50,1
N18005327,2,226,18.0,45,32.0,50,27.0,53,61.0,57,37.0,50,2
N18005327,2,269,18.0,45,52.0,50,45.0,53,60.0,57,48.0,50,3
N18005327,3,119,26.0,45,46.0,50,50.0,53,42.0,57,58.0,50,3
N18005329,2,372,11.0,45,20.0,50,28.0,53,40.0,57,6.0,50,1
N18007858,1,5,37.0,45,34.0,50,22.0,53,46.0,57,35.0,50,2
N18007864,1,21,31.0,45,35.0,50,20.0,53,50.0,57,32.0,50,2
N18007864,1,221,17.0,45,33.0,50,33.0,53,52.0,57,44.0,50,2
N18007866,1,52,33.0,45,42.0,50,29.0,53,55.0,57,37.0,50,2
N18007866,1,112,19.0,45,39.0,50,34.0,53,52.0,57,60.0,50,3
N18007866,1,173,21.0,45,48.0,50,45.0,53,60.0,57,49.0,50,2
N18007866,1,180,21.0,45,47.0,50,45.0,53,62.0,57,49.0,50,2
N18007866,2,47,74.0,45,72.0,50,77.0,53,52.0,57,69.0,50,4
N18007869,1,22,43.0,45,36.0,50,28.0,53,49.0,57,45.0,50,2
N18007899,2,112,23.0,45,37.0,50,39.0,53,60.0,57,46.0,50,2
N18007908,3,4,31.0,45,35.0,50,32.0,53,53.0,57,54.0,50,3
N18007909,2,99,43.0,45,27.0,50,27.0,53,61.0,57,43.0,50,2
N18007916,1,2,60.0,45,49.0,50,57.0,53,55.0,57,27.0,50,3
N18007916,1,10,60.0,45,49.0,50,57.0,53,56.0,57,31.0,50,3
N18007919,2,362,57.0,45,31.0,50,44.0,53,57.0,57,22.0,50,3
N18014917,1,4,28.0,45,34.0,50,19.0,53,49.0,57,38.0,50,2
